"time","loss","layer_0.max_depth","layer_0.min_data_in_leaf","layer_0.boosting_rounds","layer_1.input_window","layer_0.num_leaves","layer_1.min_data_in_leaf","layer_1.boosting_rounds","status","layer_1.learning_rate","layer_1.num_leaves","log","layer_0.bagging_fraction","layer_1.max_depth","layer_0.learning_rate","layer_0.input_window","error","layer_0.feature_fraction","trial"
"20.538386","0.3461831804790394","8.0","33.0","17.0","3.0","10.0","43.0","9.0","ok","0.033033016543238196","15.0","","0.9101000026847894","16.0","0.1843103803582512","3.0","","0.5774181953571632","4290"
"16.815772","0.33528601573001066","15.0","65.0","36.0","4.0","32.0","34.0","8.0","ok","0.0710291721493925","17.0","","0.7201777225977315","9.0","0.3950342321120285","0.0","","0.7027235105866194","4291"
"22.13088","0.14782602332131015","8.0","42.0","5.0","3.0","23.0","21.0","49.0","ok","0.06429612804254035","18.0","","0.527581929451216","9.0","0.09922911966212881","3.0","","0.6006340600846878","4292"
"42.929084","0.4141993887990309","14.0","43.0","52.0","3.0","34.0","45.0","8.0","ok","0.025000327058182205","13.0","","0.9152789673163518","4.0","0.27811114401318465","2.0","","0.7209689699206558","4293"
"20.320948","0.2795396303206507","12.0","27.0","17.0","4.0","11.0","45.0","23.0","ok","0.0258564524934325","43.0","","0.8988999224164057","10.0","0.24491989140431783","2.0","","0.7092105518966232","4294"
"23.137692","0.2195728359503327","9.0","33.0","61.0","4.0","35.0","36.0","22.0","ok","0.07095842989650586","14.0","","0.30555478049087553","12.0","0.2110703235149227","1.0","","0.5467860337676256","4295"
"21.711073","0.38027176966916953","13.0","47.0","21.0","3.0","46.0","14.0","6.0","ok","0.01668840143725287","21.0","","0.8707397612027971","12.0","0.15996422712827693","2.0","","0.9171319769524141","4296"
"28.465181","0.45864161258400465","12.0","68.0","47.0","4.0","35.0","31.0","5.0","ok","0.024129888487787698","44.0","","0.21096048192109573","9.0","0.1931594794649044","3.0","","0.9572389150002225","4297"
"19.814386","0.1364770570232029","9.0","40.0","14.0","4.0","20.0","2.0","23.0","ok","0.08794429728099133","33.0","","0.5815016727272327","10.0","0.1709146833479114","2.0","","0.7628968558838085","4298"
"13.884015","0.3102058892434062","15.0","48.0","15.0","5.0","9.0","50.0","22.0","ok","0.04764502288646396","48.0","","0.2897196288348291","2.0","0.24562467472095803","0.0","","0.7555829843664223","4299"
"19.817108","0.3002086472834271","13.0","75.0","29.0","4.0","28.0","10.0","11.0","ok","0.048604502354652836","15.0","","0.13537009287992566","2.0","0.16182272301594106","2.0","","0.7923730155211608","4300"
"24.817999","0.2054827425147684","9.0","57.0","5.0","5.0","33.0","32.0","74.0","ok","0.014631140375093131","13.0","","0.4759168346060695","7.0","0.37149470068713747","3.0","","0.592051564445693","4301"
"20.507763","0.22545786209021626","9.0","52.0","35.0","3.0","46.0","99.0","7.0","ok","0.18514514722864805","37.0","","0.6019293522297882","16.0","0.17506668226643252","1.0","","0.7995437071427635","4302"
"29.944663","0.12960741607496162","12.0","22.0","36.0","4.0","35.0","3.0","46.0","ok","0.2518443916240086","19.0","","0.36571288086966847","9.0","0.18160618378125784","2.0","","0.8839396934202213","4303"
"68.070169","0.20205986725684855","16.0","78.0","69.0","5.0","43.0","27.0","14.0","ok","0.22138729759028555","28.0","","0.35985475009456935","11.0","0.2276314990798612","3.0","","0.5315938842461877","4304"
"15.595528","0.25365147405487654","16.0","55.0","35.0","3.0","11.0","24.0","45.0","ok","0.018418473240770297","15.0","","0.8845479265039332","13.0","0.08333742140926807","0.0","","0.6726811274526594","4305"
"24.149103","0.3907052238788986","9.0","23.0","28.0","5.0","26.0","92.0","8.0","ok","0.03166383568836641","44.0","","0.8626471954934729","14.0","0.3826666267675532","2.0","","0.9538185220509481","4306"
"16.068","0.16966128932604538","10.0","27.0","12.0","4.0","37.0","35.0","38.0","ok","0.13847111040915522","37.0","","0.46891071307761945","15.0","0.11734143884387506","0.0","","0.6375685579757886","4307"
"21.528822","0.35789538730297804","15.0","52.0","37.0","5.0","46.0","37.0","14.0","ok","0.03624926297272519","13.0","","0.4111244114706565","4.0","0.33423945418148837","1.0","","0.5300864352498043","4308"
"15.99204","0.43164146979257695","10.0","28.0","19.0","5.0","6.0","12.0","12.0","ok","0.013155072471432409","21.0","","0.35796595220591","5.0","0.2704878644729445","1.0","","0.937614091364732","4309"
"29.863868","0.310069498523397","13.0","27.0","69.0","3.0","28.0","19.0","40.0","ok","0.031248584138406657","9.0","","0.6789718065803381","14.0","0.34529099241315314","1.0","","0.8995420976234916","4310"
"20.609167","0.1800267478482062","10.0","47.0","12.0","4.0","11.0","98.0","27.0","ok","0.07520242427806109","47.0","","0.5356750158310617","15.0","0.22054539382832322","2.0","","0.9795107130740714","4311"
"18.88889","0.3851170265437001","11.0","27.0","28.0","4.0","14.0","43.0","6.0","ok","0.015849822783129245","15.0","","0.3743431462477874","8.0","0.4228147031426817","2.0","","0.6573815379169599","4312"
"18.200422","0.2178261631083194","10.0","43.0","21.0","3.0","35.0","66.0","40.0","ok","0.029885056171352953","11.0","","0.9063427934838946","15.0","0.11557029537608571","1.0","","0.6435248780133682","4313"
"24.705301","0.1252223185984872","9.0","77.0","20.0","4.0","9.0","32.0","44.0","ok","0.07066979253158992","34.0","","0.6536281992634972","14.0","0.28050778153653966","3.0","","0.9409490992991487","4314"
"14.388632","0.32719980417064076","10.0","40.0","20.0","4.0","15.0","31.0","15.0","ok","0.01633924986771101","17.0","","0.8803128955913238","11.0","0.10335402702063023","0.0","","0.9130910237357206","4315"
"15.397436","0.30810042155327905","11.0","80.0","10.0","3.0","38.0","1.0","7.0","ok","0.05601899370052393","49.0","","0.6721005479693042","4.0","0.17801720884400418","1.0","","0.7856194655832636","4316"
"45.900932","0.20892265952746028","14.0","37.0","12.0","3.0","37.0","24.0","7.0","ok","0.1440270065264271","47.0","","0.9602924525740645","12.0","0.13432212899673282","3.0","","0.5706252468606868","4317"
"19.909593","0.1333864003905656","13.0","40.0","18.0","5.0","32.0","68.0","47.0","ok","0.09094878743739385","50.0","","0.559809629667858","5.0","0.11953883032025134","1.0","","0.6611549078273136","4318"
"21.715461","0.38475857115943146","15.0","49.0","25.0","4.0","36.0","62.0","7.0","ok","0.03078170130361382","19.0","","0.6713880829712028","10.0","0.10951266037573133","2.0","","0.9384207297320992","4319"
"31.349257","0.14244876870125536","10.0","71.0","54.0","4.0","50.0","59.0","51.0","ok","0.11598561690605456","36.0","","0.5414686493990042","11.0","0.08584744283035856","1.0","","0.63709734342637","4320"
"23.724384","0.284854520752285","14.0","62.0","15.0","4.0","28.0","34.0","35.0","ok","0.026188655397121785","12.0","","0.8179981437196394","11.0","0.08972084313130241","3.0","","0.9948707501551499","4321"
"14.999997","0.3399924943581718","16.0","36.0","5.0","4.0","8.0","82.0","15.0","ok","0.04628130598491162","19.0","","0.5953422200745101","13.0","0.2884566760531907","1.0","","0.9989161431346553","4322"
"50.759926","0.22535356169607076","14.0","48.0","56.0","3.0","25.0","65.0","22.0","ok","0.29354008476340804","34.0","","0.7784529097038563","4.0","0.45934164143573664","2.0","","0.8233932105881656","4323"
"17.304684","0.3071608542575208","11.0","70.0","14.0","3.0","38.0","54.0","47.0","ok","0.017523546151240677","11.0","","0.12470298651136975","4.0","0.48948929388783496","1.0","","0.881132192180077","4324"
"19.206642","0.2990540938545701","13.0","34.0","12.0","4.0","41.0","4.0","9.0","ok","0.02308861226801213","12.0","","0.8081139351395665","7.0","0.09747724380890245","2.0","","0.6020880739169094","4325"
"21.6185","0.3720334974178292","8.0","28.0","5.0","4.0","46.0","61.0","21.0","ok","0.02714915124568332","34.0","","0.3939025884056081","13.0","0.09081329911122249","3.0","","0.9482220824779518","4326"
"19.41361","0.1216345841633912","14.0","29.0","9.0","3.0","21.0","11.0","25.0","ok","0.10014306418011083","24.0","","0.7620405876595923","7.0","0.4989251910026958","2.0","","0.8158345355608285","4327"
"43.550063","0.26937521536240827","12.0","65.0","57.0","5.0","41.0","60.0","13.0","ok","0.03611469865042772","10.0","","0.4966669294245982","11.0","0.08616003235655861","3.0","","0.7543751440515473","4328"
"23.644138","0.2212003779537979","9.0","60.0","21.0","4.0","49.0","33.0","50.0","ok","0.017924626726794558","18.0","","0.42141361726195414","5.0","0.14076677672180868","2.0","","0.9423081840862325","4329"
"16.402324","0.4994908321468578","9.0","36.0","53.0","5.0","17.0","60.0","7.0","ok","0.018784233793202088","5.0","","0.6280731739423652","8.0","0.41447508992456555","0.0","","0.9559033853232393","4330"
"20.510545","0.2503300510420285","10.0","46.0","21.0","3.0","17.0","37.0","9.0","ok","0.07945220568594775","34.0","","0.10286549903693437","5.0","0.29693753920858623","2.0","","0.6484056277639997","4331"
"21.216996","0.2202701335808935","12.0","56.0","15.0","3.0","35.0","51.0","71.0","ok","0.01979772259642007","41.0","","0.9678817261077723","6.0","0.41351253502799074","1.0","","0.6199449238029959","4332"
"17.198795","0.11906559660105727","9.0","24.0","18.0","3.0","10.0","1.0","27.0","ok","0.16256404270307803","35.0","","0.9396603762950132","13.0","0.28091974930921243","1.0","","0.7320331326383133","4333"
"24.044103","0.41258551103281604","11.0","39.0","39.0","3.0","28.0","8.0","13.0","ok","0.01841469220120557","16.0","","0.5029884601657489","14.0","0.4436126073689344","2.0","","0.5745118487137704","4334"
"18.007935","0.4471386896198866","12.0","71.0","5.0","4.0","49.0","86.0","7.0","ok","0.017613855385148345","30.0","","0.802566117600724","7.0","0.408977061910607","1.0","","0.879417289054697","4335"
"13.885211","0.3262790654075251","15.0","49.0","15.0","5.0","17.0","35.0","6.0","ok","0.023362600885221425","42.0","","0.31491173203144285","10.0","0.2996199659544419","0.0","","0.984677105040296","4336"
"28.508902","0.41389944729957406","10.0","25.0","6.0","5.0","31.0","3.0","28.0","ok","0.010230903459266128","34.0","","0.18997567253685943","16.0","0.08466159234156388","1.0","","0.5361906298229764","4337"
"14.688959","0.20072965128679618","8.0","21.0","32.0","4.0","20.0","69.0","9.0","ok","0.13414601704649107","36.0","","0.6297644778886298","15.0","0.21143290719381566","0.0","","0.5363489003094646","4338"
"22.826042","0.13950517921472694","16.0","57.0","7.0","5.0","31.0","76.0","58.0","ok","0.07823592657967093","30.0","","0.5405227395050328","8.0","0.19823977592107458","2.0","","0.5777197193171952","4339"
"21.020306","0.15300467995822883","9.0","25.0","21.0","4.0","42.0","4.0","74.0","ok","0.09551392727109773","12.0","","0.7461886631348277","13.0","0.08983356094716655","1.0","","0.8909039357192146","4340"
"21.998715","0.261363484525957","16.0","26.0","7.0","4.0","37.0","18.0","45.0","ok","0.0207460449625536","8.0","","0.42386549138239116","9.0","0.1009820678707852","3.0","","0.9719674763027208","4341"
"14.888371","0.3201266402383278","8.0","60.0","35.0","3.0","8.0","31.0","10.0","ok","0.010220540485639697","50.0","","0.7675245503490951","9.0","0.09625707441118156","0.0","","0.7161534258866485","4342"
"15.990878","0.1659864192033026","13.0","50.0","15.0","3.0","9.0","89.0","41.0","ok","0.16834246074255235","17.0","","0.5409934548689014","2.0","0.10275672437377915","1.0","","0.6067857304773716","4343"
"25.753697","0.3534348407717869","15.0","34.0","42.0","3.0","43.0","19.0","61.0","ok","0.0151704473218105","17.0","","0.8290649839665524","6.0","0.3450252039694883","1.0","","0.5800826103415259","4344"
"18.004203","0.21630850052829922","16.0","55.0","12.0","4.0","27.0","81.0","5.0","ok","0.19068274758305215","9.0","","0.43845055414790113","7.0","0.11069562480769554","2.0","","0.9077191900936992","4345"
"17.803563","0.22242329051900292","14.0","31.0","24.0","5.0","18.0","41.0","14.0","ok","0.06647279369901503","24.0","","0.7400955812779297","15.0","0.18501990676870453","1.0","","0.8967700941807708","4346"
"16.191795","0.323845802065171","12.0","79.0","16.0","5.0","41.0","92.0","8.0","ok","0.06323626346333212","35.0","","0.1709576926192381","11.0","0.1259515821340149","1.0","","0.6584354434543597","4347"
"30.36188","0.3109243239546537","12.0","52.0","36.0","4.0","40.0","10.0","36.0","ok","0.015450035609358172","18.0","","0.43358705306771617","3.0","0.20682238193186414","3.0","","0.631334542030396","4348"
"15.090226","0.2548515848751905","14.0","25.0","17.0","3.0","22.0","19.0","48.0","ok","0.012946317441580812","20.0","","0.1703158155400718","7.0","0.30095608126665213","0.0","","0.9673537400132288","4349"
"19.681796","0.3739579291626501","10.0","30.0","5.0","5.0","15.0","23.0","25.0","ok","0.0211361369329631","40.0","","0.655306266397445","14.0","0.18106680886061005","2.0","","0.6204720977016569","4350"
"14.99917","0.3459549604505538","10.0","32.0","7.0","5.0","16.0","89.0","6.0","ok","0.03322043698364747","7.0","","0.9912203808812967","9.0","0.4058960777504192","1.0","","0.5328402497685611","4351"
"64.399981","0.2705041820915278","13.0","50.0","62.0","5.0","24.0","5.0","20.0","ok","0.02918728773162404","27.0","","0.16602646479685262","12.0","0.0808808253438839","2.0","","0.7936004672181344","4352"
"19.598521","0.23015223264460005","8.0","24.0","20.0","4.0","36.0","45.0","17.0","ok","0.03865114443144034","43.0","","0.2571508068499199","3.0","0.10630596784893441","2.0","","0.6039576044536049","4353"
"24.132624","0.15720850859822713","10.0","51.0","16.0","3.0","25.0","67.0","55.0","ok","0.07067510159704542","47.0","","0.8271918568360116","10.0","0.0834349016976969","1.0","","0.9995010874806949","4354"
"17.373713","0.18420903243700817","8.0","52.0","25.0","5.0","16.0","4.0","69.0","ok","0.12467712152433118","17.0","","0.3192267367639563","5.0","0.16592941585052567","0.0","","0.7934182149529387","4355"
"47.747517","0.26657906801619186","14.0","62.0","43.0","3.0","36.0","29.0","14.0","ok","0.06346507069668154","19.0","","0.8528832646599965","13.0","0.21462993845172065","3.0","","0.6362292393020386","4356"
"54.695493","0.264031814584634","11.0","58.0","52.0","3.0","39.0","43.0","5.0","ok","0.08724911664751203","15.0","","0.9616027539456286","3.0","0.1513764628565102","3.0","","0.6720431226152275","4357"
"19.991758","0.2751564116919681","11.0","80.0","5.0","4.0","28.0","43.0","41.0","ok","0.03132428410120456","17.0","","0.834807342472085","13.0","0.10588191579622913","2.0","","0.9793770126446093","4358"
"26.555939","0.4375270988255881","8.0","35.0","72.0","4.0","38.0","79.0","6.0","ok","0.013278618166532998","20.0","","0.23363821825863207","12.0","0.1473151310674886","1.0","","0.6240073813194291","4359"
"17.404484","0.32783515827723503","9.0","73.0","5.0","4.0","32.0","39.0","17.0","ok","0.039144401575881956","48.0","","0.7845894710031183","3.0","0.22922783518767365","2.0","","0.6277042455472085","4360"
"26.425514","0.2014764179417802","9.0","31.0","29.0","4.0","40.0","84.0","5.0","ok","0.1411332589635982","8.0","","0.9633285316735306","5.0","0.10028740170086635","3.0","","0.6341918410644591","4361"
"20.497785","0.21312179300652676","11.0","67.0","34.0","4.0","37.0","74.0","73.0","ok","0.012095353001314113","19.0","","0.12912190139999288","4.0","0.23372659079681143","1.0","","0.9899399959650472","4362"
"19.706802","0.131791528339128","13.0","52.0","9.0","3.0","31.0","11.0","40.0","ok","0.08449103662631573","27.0","","0.2305440865641006","13.0","0.2574637886364817","2.0","","0.6438463194012268","4363"
"60.020573","0.19626619748187354","9.0","79.0","70.0","5.0","26.0","20.0","35.0","ok","0.038854097590702436","35.0","","0.48100307352985483","10.0","0.09832588908667315","3.0","","0.5985085261110037","4364"
"45.414372","0.16999887929287325","12.0","38.0","31.0","4.0","10.0","4.0","32.0","ok","0.038182530508411944","7.0","","0.9511417586927071","13.0","0.1591359834216299","2.0","","0.5012872391718977","4365"
"23.029055","0.23149199762841502","8.0","55.0","10.0","5.0","39.0","91.0","53.0","ok","0.2769707837222182","29.0","","0.7291667128128784","13.0","0.11801353162272504","2.0","","0.691575837529264","4366"
"20.32355","0.26359074897937557","11.0","56.0","22.0","5.0","46.0","62.0","16.0","ok","0.025612976455206063","24.0","","0.18763344423381229","3.0","0.14107773219158173","2.0","","0.7587272543982235","4367"
"15.089117","0.5378575547658505","10.0","34.0","9.0","4.0","6.0","29.0","24.0","ok","0.020004631587517106","10.0","","0.3622666786237636","4.0","0.08270597042032428","1.0","","0.9540253017970919","4368"
"20.914981","0.14193085845989062","13.0","20.0","30.0","5.0","38.0","4.0","13.0","ok","0.22819621521785077","42.0","","0.9009654908880576","12.0","0.1901607438803892","1.0","","0.5837672898934133","4369"
"16.707009","0.31787575494462667","11.0","39.0","14.0","4.0","34.0","52.0","22.0","ok","0.01958537337402931","49.0","","0.18583882005654895","5.0","0.09952941280778163","1.0","","0.9546075270246617","4370"
"15.4851","0.14845400794375443","8.0","34.0","6.0","4.0","33.0","84.0","34.0","ok","0.23091025856063987","37.0","","0.4431595997570452","2.0","0.24593905771686855","1.0","","0.5941390000069967","4371"
"17.403226","0.31780263005976467","12.0","73.0","26.0","4.0","49.0","20.0","19.0","ok","0.014475609989877293","44.0","","0.5886171033293995","14.0","0.11132239011981661","0.0","","0.9185149361339279","4372"
