trial,status,loss,time,log,error,activation,layer1_layers,layer1_size,layer2_layers,layer2_size,layer3_layers,layer3_size,layer4_layers,layer4_size,learning_rate,weight_decay
910,ok,0.7497,1311.619489,,,elu,2,32,1,192,2,192,2,640,0.160255362917817,5.42765423562018E-05
911,ok,0.9,1359.13592,,,elu,3,32,3,96,1,320,2,512,1.85680490778716,0.000153078736906
912,ok,0.4555,1408.765892,,,rrelu,2,48,1,96,1,128,3,640,0.679517538110216,0.000493131834672
913,ok,0.3695,1439.035398,,,elu,3,48,2,128,2,192,2,512,0.683647365384105,0.000119901087802
914,ok,0.9,1490.390877,,,selu,2,32,3,96,3,256,2,512,1.76266767799619,0.000624309712518
915,ok,0.4602,1538.456751,,,rrelu,2,96,1,160,1,192,3,512,1.16103158473672,2.16928440708444E-05
916,ok,0.4387,1584.425444,,,rrelu,2,64,2,96,1,320,3,512,0.169170459407829,5.76943947491651E-05
917,ok,0.4721,1584.285156,,,elu,2,64,2,160,1,256,3,512,1.2984684549098,6.42414023624925E-05
918,ok,0.6918,1603.452685,,,rrelu,1,64,3,96,2,256,3,512,0.407164686893345,2.55306014896537E-05
919,ok,0.9,1618.035816,,,selu,2,64,2,96,3,192,3,512,2.06593813226153,0.001348802135921
920,ok,0.6887,1641.059606,,,relu,1,96,2,64,3,192,2,768,0.176768244373079,4.83417630302216E-05
921,ok,0.9,1669.439345,,,selu,2,96,1,64,1,320,3,640,1.86672458091374,2.4040505224485E-05
922,ok,0.9,1699.413636,,,selu,2,48,3,128,2,320,2,640,2.10674658879486,0.00022694422617
923,ok,0.4785,1741.424183,,,rrelu,3,48,3,64,1,256,2,768,2.1541546433441,0.000189486610826
924,ok,0.9,1748.462598,,,rrelu,2,64,2,64,3,256,2,768,2.46951178944366,0.001303567505346
925,ok,0.493,849.548932,,,relu,2,64,1,96,2,192,1,256,1.2384955906452,0.000646048946038
926,ok,0.9,1059.494396,,,rrelu,1,64,2,160,1,128,1,768,2.7897030589675,0.000591951664699
927,ok,0.9,1839.374501,,,selu,3,64,1,96,2,320,2,768,1.49892212124334,2.59646634138764E-05
928,ok,0.4861,1858.618308,,,relu,2,32,3,128,1,128,3,768,0.328689027310702,0.000201358357653
929,ok,0.4541,1922.198513,,,relu,3,48,1,128,3,256,2,768,0.293581002995392,0.000171819055014
930,ok,0.9,1989.715416,,,selu,2,32,2,160,2,384,3,640,0.866360509407911,6.39524412193679E-05
931,ok,0.9,2084.034995,,,elu,3,80,3,96,2,320,3,640,1.84980740079411,7.98733468698514E-05
932,ok,0.4738,1372.678534,,,elu,3,64,2,96,1,192,2,640,0.458712699624207,0.000299198394375
933,ok,0.4087,1141.066827,,,rrelu,1,32,2,64,1,384,1,640,0.635123403739611,2.5667327946755E-05
934,ok,0.9,1203.044284,,,selu,2,32,2,160,2,256,1,512,1.35703456339625,0.000275197675844
935,ok,0.322,1294.680599,,,elu,2,80,3,128,2,128,1,768,1.2584079959047,0.000160478635578
936,ok,0.4797,1495.68864,,,rrelu,2,80,1,160,1,128,2,768,0.92248108655389,0.000377860145563
937,ok,0.9,1181.841286,,,selu,2,64,1,96,2,192,3,384,1.90732722857755,0.000101528738221
938,ok,0.9,1327.131632,,,selu,3,32,1,160,1,128,3,512,2.89094837670932,0.000132740487279
939,ok,0.9,1408.540568,,,rrelu,2,80,2,128,2,256,3,384,2.63598644606809,3.39368337252491E-05
940,ok,0.4273,1510.443453,,,rrelu,2,80,1,96,2,128,3,640,0.735079682933575,0.000129711911536
941,ok,0.4995,1429.158726,,,relu,3,64,3,192,2,320,1,384,1.56867910475397,6.92364278239056E-05
942,ok,0.2234,1421.612607,,,elu,3,48,3,128,3,256,2,256,0.855502726824223,0.001301863239906
943,ok,0.4163,1399.587986,,,rrelu,3,48,1,128,1,320,1,768,1.67960087479543,0.000156489657325
944,ok,0.7781,1645.812008,,,selu,3,32,2,64,2,320,3,512,0.601653804253618,2.53489109331814E-05
945,ok,0.9,1644.0537,,,selu,3,80,1,96,3,320,3,384,2.54794695394629,2.85541677501188E-05
946,ok,0.3247,906.490738,,,elu,1,80,3,96,1,192,1,384,0.94187436249159,3.32012874998745E-05
947,ok,0.9,920.314553,,,selu,2,48,1,64,1,192,2,384,1.2094985831426,0.000373526997396
948,ok,0.3824,925.868948,,,relu,1,32,2,96,2,128,3,256,1.18825051776811,2.07522635174841E-05
949,ok,0.9,933.483494,,,relu,2,64,2,128,1,128,1,512,2.43840212754195,0.000100332837255
950,ok,0.3086,962.581371,,,rrelu,3,48,2,96,1,256,1,256,0.203678028774044,0.000318736393139
951,ok,0.3847,959.273655,,,relu,1,32,2,64,1,320,2,384,0.239377818813378,0.000223966642898
952,ok,0.9,1016.904158,,,relu,3,32,3,96,1,256,2,256,1.92681577836958,0.001249081453718
953,ok,0.4016,1074.613717,,,rrelu,2,48,1,96,2,128,3,384,0.199767166797139,0.000291135980138
954,ok,0.9,1114.189153,,,relu,3,48,3,96,2,192,1,384,2.10734481914247,0.001669726477618
955,ok,0.4927,1117.79458,,,rrelu,1,80,2,128,2,192,2,384,0.380040284760031,0.00093456326977
956,ok,0.9,1144.318669,,,elu,3,64,1,64,2,256,2,384,2.926797130707,0.000489785909232
957,ok,0.3627,1154.092184,,,rrelu,3,48,2,128,2,128,2,384,0.836300713418946,0.000876532099375
958,ok,0.4449,1162.790822,,,selu,2,80,1,192,2,320,1,256,0.538664151604155,3.80768134358256E-05
959,ok,0.9,1176.860432,,,selu,1,80,2,64,2,192,3,384,2.42620132763788,8.44146326140369E-05
960,ok,0.4462,1190.631699,,,relu,1,48,3,160,2,192,1,512,0.163471638440109,2.23265407649379E-05
961,ok,0.9,1226.344885,,,relu,1,80,1,160,2,192,2,512,2.41241227635385,2.94965491196335E-05
962,ok,0.4651,1231.315785,,,selu,3,48,2,96,2,128,3,384,0.279528949008733,0.000129267667565
963,ok,0.9,1232.339856,,,selu,1,64,3,96,3,192,3,256,1.89491518329886,0.000124740902022
964,ok,0.9,1246.298156,,,selu,2,64,2,160,2,192,3,256,1.88406050412602,0.000168508124956
965,ok,0.2944,1291.285918,,,elu,3,64,2,96,3,192,2,384,0.620474016764554,4.34148621108327E-05
966,ok,0.4447,1298.186373,,,rrelu,2,80,2,96,1,256,1,768,0.38260683408497,0.000255233732494
967,ok,0.4625,1331.862298,,,relu,3,80,2,96,1,384,3,256,1.24397622051108,6.83261656036938E-05
968,ok,0.4438,1354.664484,,,rrelu,2,64,2,128,3,256,2,384,1.10329028564249,7.27636352195813E-05
969,ok,0.3445,1372.490121,,,rrelu,2,48,3,128,2,256,1,640,0.267810894955158,3.11901237838184E-05
970,ok,0.9,1384.999882,,,relu,2,80,3,96,1,192,2,640,2.45280488200413,0.000565923548329
971,ok,0.9,1426.120039,,,relu,2,64,1,128,2,320,2,512,2.75573295397358,6.97091618432333E-05
972,ok,0.4778,1423.661416,,,relu,1,48,2,192,2,256,2,512,0.153139813022128,0.001228945168173
973,ok,0.3948,1461.544062,,,selu,2,32,3,160,3,256,2,384,0.527544821584037,0.000122952872581
974,ok,0.4428,1472.622814,,,elu,3,80,1,96,2,192,2,640,1.6885390696191,4.91139273434412E-05
975,ok,0.498,1483.412595,,,rrelu,2,48,2,128,1,320,2,640,1.2820803173817,0.000918587561927
976,ok,0.9,1518.575042,,,elu,1,64,2,128,2,256,3,512,2.69639786910983,9.12024830376746E-05
977,ok,0.9,1530.881069,,,selu,2,80,1,64,1,320,3,512,1.00185972947374,0.000290297446714
978,ok,0.7068,1539.135816,,,rrelu,1,48,2,96,3,192,3,512,0.142347348084993,0.000352223943334
979,ok,0.7131,1579.125495,,,rrelu,1,32,2,160,3,256,2,640,1.3386082817776,4.46555203678578E-05
980,ok,0.9,1585.305169,,,relu,3,48,2,160,1,192,3,512,2.30237213993099,2.11980145703395E-05
981,ok,0.9,1585.357328,,,selu,1,48,2,128,3,320,2,512,1.30216174376594,5.19566070353551E-05
982,ok,0.5032,1632.71541,,,rrelu,3,48,3,64,1,192,2,768,1.44881037637946,0.000510565393668
983,ok,0.8234,1760.885401,,,relu,2,32,3,64,3,320,3,512,1.19276081812151,5.22693322517081E-05
984,ok,0.4612,1846.58674,,,rrelu,2,64,2,96,2,320,2,768,0.906204554000125,8.02901111712157E-05
985,ok,0.5144,967.722744,,,rrelu,1,64,3,96,1,256,2,256,2.23556417059055,0.000442055284139
986,ok,0.9,1037.754351,,,rrelu,1,80,2,64,2,128,3,384,2.97042676242373,0.000189662039083
987,ok,0.4256,1101.355206,,,relu,2,48,2,96,2,192,2,384,0.637970677309306,0.000621233696693
988,ok,0.7127,1190.457036,,,elu,1,64,3,96,1,192,2,512,0.731594337908739,0.000797924316762
989,ok,0.615,1137.908866,,,relu,1,32,2,192,2,320,1,384,1.00129906825903,0.000694046872309
990,ok,0.9,1602.828954,,,rrelu,3,32,3,128,1,256,3,512,2.15895592458,0.001656457747374
991,ok,0.4351,1450.043306,,,rrelu,2,48,3,128,2,192,2,512,1.54168022732513,0.000526856951302
992,ok,0.9,1553.492535,,,elu,1,48,2,160,1,320,3,512,2.60997147228562,0.001592944846548
993,ok,0.3185,1447.440226,,,rrelu,3,48,2,160,2,320,2,384,0.845328277448792,5.91350303747195E-05
994,ok,0.2424,2057.016722,,,selu,3,80,3,128,2,256,2,768,0.596315833243346,0.000147973997419
995,ok,0.9,898.648233,,,selu,1,80,3,64,1,256,1,384,1.75451077924022,2.29020987746757E-05
996,ok,0.281,894.241626,,,elu,2,32,3,96,1,128,2,256,1.84960938480525,5.02831514043987E-05
997,ok,0.9,911.081033,,,selu,1,48,3,96,1,320,1,256,1.76608637061817,0.001217433041434
998,ok,0.221,912.359435,,,elu,3,48,1,128,3,128,1,256,0.869298008082431,2.91029705591601E-05
999,ok,0.9,917.823763,,,relu,2,48,1,96,2,128,2,384,2.43155161595477,0.00196217453735
1000,ok,0.9,923.846009,,,selu,1,48,2,128,1,128,2,384,2.67307442383383,0.000294764804674
1001,ok,0.9,954.569159,,,relu,2,64,2,64,1,384,1,384,1.96070879099586,0.0002614451288
1002,ok,0.9,960.041675,,,elu,2,64,1,64,3,128,1,640,2.22035034698766,0.001336988680134
1003,ok,0.2634,986.910907,,,relu,2,48,3,96,2,128,2,256,0.65965178805014,0.000355496822682
1004,ok,0.4552,1003.462309,,,elu,1,32,3,96,1,192,3,256,0.370238769030296,0.000356484890422
1005,ok,0.2601,1057.334609,,,elu,3,48,2,128,1,192,2,256,0.220508575511705,4.62589658554359E-05
1006,ok,0.9,1076.338227,,,rrelu,3,32,3,64,2,192,1,640,2.56127417677767,2.04753905975272E-05
1007,ok,0.2994,1087.843334,,,elu,2,48,3,96,3,192,1,256,0.37681193203408,2.87003506844771E-05
1008,ok,0.3012,1119.686439,,,elu,3,64,1,192,2,192,2,256,0.320748472987039,4.88756485508123E-05
1009,ok,0.9,1156.170995,,,relu,1,64,2,96,2,128,2,640,2.96891231629813,0.001161156793569
1010,ok,0.4205,1143.59013,,,relu,2,48,1,64,2,320,2,384,0.466357732813767,0.000142783011231
1011,ok,0.9,1151.982639,,,relu,3,48,1,96,1,384,3,256,1.22005781732346,0.001145499973372
1012,ok,0.9,1178.137778,,,rrelu,1,48,3,160,1,256,2,384,2.34678817681652,0.00122158366301
1013,ok,0.398,1207.941602,,,rrelu,1,32,3,160,2,192,2,384,2.10365206822204,0.000261534638255
1014,ok,0.9,1224.221481,,,selu,2,32,2,96,3,320,1,384,2.21169226793668,3.07480604785076E-05
1015,ok,0.7146,1290.013477,,,rrelu,2,48,3,64,3,256,2,384,1.87689770215646,0.00163943650899
1016,ok,0.4348,1296.847937,,,elu,2,48,2,192,2,320,2,256,1.34199140912073,0.000200230858179
1017,ok,0.9,1322.638185,,,selu,3,32,2,160,2,320,1,512,2.34383853864615,0.000558649900022
1018,ok,0.4779,1326.789748,,,rrelu,1,80,3,160,3,256,1,384,0.92910795424875,0.001837897187903
1019,ok,0.4958,1362.00181,,,rrelu,2,80,1,64,3,192,2,512,1.55703042121661,7.37603706768388E-05
1020,ok,0.5008,1382.173501,,,rrelu,2,48,2,96,2,384,2,384,2.18042396306551,0.000428958558852
1021,ok,0.9,1401.103252,,,selu,1,48,2,160,2,384,3,256,2.34136748543497,5.13374544804108E-05
1022,ok,0.9,1406.546904,,,selu,3,64,3,128,1,192,3,384,0.808247822804272,0.001215404277588
1023,ok,0.4857,1412.666028,,,relu,2,64,3,96,1,256,2,640,1.05672464555876,0.000278648540585
1024,ok,0.9,1422.519139,,,elu,1,48,2,128,2,384,3,384,1.48482264450571,0.001742821226332
1025,ok,0.9,1508.691241,,,rrelu,2,48,3,128,3,192,2,512,2.3757003817174,6.93897290438013E-05
1026,ok,0.9,887.510645,,,relu,3,64,2,128,1,128,1,256,2.13639022949511,0.000866593401255
1027,ok,0.9,946.437125,,,relu,2,32,1,160,3,128,2,384,2.47705338458358,8.18125352803573E-05
1028,ok,0.9,978.442312,,,rrelu,1,48,1,96,2,128,3,384,2.71656862477084,0.000190875093192
1029,ok,0.9,990.247106,,,selu,2,64,1,64,1,256,2,384,2.22388923399166,0.001671411364571
1030,ok,0.5607,990.583462,,,relu,1,48,1,96,3,256,1,384,2.33913055900475,2.45480096496493E-05
1031,ok,0.9,1057.746589,,,rrelu,2,48,1,128,2,256,2,256,2.60871932884287,0.001884412722214
1032,ok,0.9,1071.199374,,,rrelu,2,80,3,64,1,192,2,384,2.94367915288588,0.000656938082918
1033,ok,0.3401,1071.981281,,,selu,2,32,2,96,2,192,2,384,0.26739466458396,0.00063503031651
1034,ok,0.9,1081.137063,,,elu,2,48,1,64,3,192,2,384,2.33370352609665,0.000329703863364
1035,ok,0.3121,1101.511749,,,selu,1,80,3,128,2,192,1,384,0.199993367462502,4.82391530144512E-05
1036,ok,0.9,1098.83637,,,elu,1,64,1,128,2,192,3,384,2.34371636768287,0.000115165889571
1037,ok,0.9,1119.470364,,,rrelu,2,80,2,128,3,192,1,256,2.96617861845075,0.001010992380004
1038,ok,0.9,1137.114188,,,selu,3,32,3,96,2,192,1,512,1.3589209536847,0.000123017525252
1039,ok,0.9,1151.277343,,,relu,2,80,1,160,1,320,2,384,1.95287219225776,0.000514950337639
1040,ok,0.6647,1147.294199,,,relu,1,64,1,160,2,128,2,640,1.18707412605487,7.34084152925391E-05
1041,ok,0.9,1163.870783,,,elu,3,48,2,96,3,256,1,256,2.90123929821071,0.001577147886181
1042,ok,0.9,1162.241618,,,rrelu,3,48,3,160,3,128,1,256,2.90305954252486,0.000870215747806
1043,ok,0.4777,1197.297171,,,elu,3,48,1,64,1,384,1,640,1.1948170908844,0.001765725304871
1044,ok,0.6842,1203.357906,,,rrelu,2,32,2,64,3,128,2,640,1.75539080374274,0.00025991130569
1045,ok,0.9,1212.353023,,,relu,2,64,3,96,3,256,1,384,2.11352635353546,9.35952906025872E-05
1046,ok,0.9,1219.859372,,,selu,2,64,2,160,1,320,1,512,2.0012507533648,0.000171673005595
1047,ok,0.364,1232.994938,,,rrelu,2,80,3,128,2,128,1,640,1.8430692447611,0.000429291134986
1048,ok,0.527,1235.156787,,,rrelu,2,32,2,128,3,192,3,256,2.52593563631561,0.000121304197691
1049,ok,0.9,1244.504315,,,selu,3,48,2,64,3,192,1,640,2.44924648714443,2.67664544733361E-05
1050,ok,0.5271,1252.381124,,,rrelu,2,64,2,64,2,192,2,512,2.3393055300328,0.000508588778479
1051,ok,0.4901,1262.314668,,,relu,2,64,2,64,2,192,2,512,1.49381463003997,0.000120088569323
1052,ok,0.9,1276.317881,,,relu,2,48,2,128,2,384,2,256,2.70871793625802,3.95501935188099E-05
1053,ok,0.9,1284.354602,,,elu,2,32,3,192,1,128,2,512,2.49836909657237,4.93898963609495E-05
1054,ok,0.9,1311.990602,,,elu,1,32,3,128,2,256,3,384,2.90664228777034,0.000157807100832
1055,ok,0.5218,1375.145117,,,elu,1,48,3,128,3,256,1,640,1.09910464186973,0.001270692168845
1056,ok,0.4698,1393.146721,,,elu,2,80,2,96,1,320,2,512,1.05289749772844,0.000184357087845
1057,ok,0.7725,1401.053184,,,rrelu,2,32,1,128,2,128,3,640,0.42855115460521,0.00164714913913
1058,ok,0.9,1450.460192,,,selu,2,80,3,96,3,128,2,640,1.43981226304808,4.10016195269433E-05
1059,ok,0.9,1447.838025,,,elu,2,96,2,96,2,192,2,640,2.11835308173304,3.55657438127118E-05
1060,ok,0.4838,1566.278765,,,relu,2,96,2,96,1,256,3,512,0.957230554971733,0.000108318883738
1061,ok,0.4554,1659.058756,,,elu,1,64,2,128,3,192,3,640,0.937651352039203,2.79555056761687E-05
1062,ok,0.4639,1675.391104,,,selu,2,32,2,160,3,256,2,640,0.465430642069516,9.45134483774818E-05
1063,ok,0.7872,1685.454554,,,relu,3,32,1,128,3,384,2,512,0.737914242413334,5.36526094742534E-05
1064,ok,0.9,867.140346,,,elu,3,32,1,96,1,256,2,256,2.05650651669128,0.00055942049794
1065,ok,0.317,829.910947,,,elu,1,48,3,128,1,128,1,256,0.227826834257027,5.15074739009932E-05
1066,ok,0.3207,1001.120098,,,relu,2,64,2,160,2,192,1,256,0.540557837403614,0.000256561839941
1067,ok,0.7372,2099.335535,,,rrelu,1,64,1,160,2,320,3,768,2.18346708042976,0.000288524157837
1068,ok,0.9,1041.789793,,,relu,2,80,1,64,2,192,2,384,2.9565911429372,0.000164439961895
1069,ok,0.7369,1056.454893,,,rrelu,3,48,2,64,2,128,2,384,1.86697542511828,0.0012841866771
1070,ok,0.9,866.088995,,,relu,1,48,1,160,1,256,2,256,2.43831574370622,0.001509672018697
1071,ok,0.9,1063.824718,,,elu,1,80,2,96,3,192,2,256,2.23136275166678,2.35065916609515E-05
1072,ok,0.3786,1262.574909,,,rrelu,2,80,2,96,2,320,2,256,0.86410378575943,0.000196284394739
1073,ok,0.4054,1016.277885,,,relu,3,32,1,96,2,192,1,640,0.472444462993484,0.000789868340023
1074,ok,0.3711,1130.141049,,,rrelu,2,80,1,160,2,192,2,256,0.322669069794314,0.000243541385245
1075,ok,0.9,745.499096,,,relu,2,48,1,96,2,128,1,256,1.88042078535815,0.000435159370998
1076,ok,0.3608,775.819945,,,rrelu,1,48,3,64,1,192,1,256,0.393526145763031,0.001644087659386
1077,ok,0.432,844.270204,,,elu,2,64,2,160,1,128,1,256,1.44466613784208,8.66816197563445E-05
1078,ok,0.3071,879.52833,,,relu,2,48,2,64,2,128,2,256,1.11802813833653,6.68468087363091E-05
1079,ok,0.9,936.610425,,,relu,1,32,2,96,1,256,2,384,2.37609144087363,0.000514135955998
1080,ok,0.3036,967.078569,,,selu,2,96,1,96,2,192,1,256,0.208873562332716,3.99830439776831E-05
1081,ok,0.5176,962.447368,,,elu,1,80,1,160,1,192,2,384,0.410334354387933,0.000741038983771
1082,ok,0.629,1041.33896,,,relu,2,64,2,192,2,128,2,256,2.7020650869414,2.07273051437957E-05
1083,ok,0.4968,1047.603838,,,relu,1,32,2,64,2,256,1,640,1.61192642048658,9.55304986071214E-05
1084,ok,0.9,1084.969131,,,selu,1,64,3,64,2,192,3,256,1.1086131614436,0.000118844163114
1085,ok,0.9,1077.3748,,,relu,2,32,2,128,2,192,2,384,2.40493798965599,0.000443453029342
1086,ok,0.9,1083.773915,,,relu,2,80,1,64,2,128,3,384,2.52723362803423,0.000123804432588
1087,ok,0.4718,1108.915466,,,elu,2,32,2,128,2,192,3,256,1.91904571587962,2.07895504312958E-05
1088,ok,0.6206,1194.945089,,,rrelu,2,32,2,192,1,128,2,512,1.562990653784,8.49092881669063E-05
1089,ok,0.6707,1197.613294,,,relu,1,64,2,64,2,384,3,256,0.677922989229148,0.000421703086537
1090,ok,0.9,1220.013776,,,selu,2,48,2,64,1,320,3,384,1.29243584426479,0.000943327025988
1091,ok,0.7249,1243.349784,,,selu,2,32,1,64,3,192,2,512,0.633169323608901,0.000719843749105
1092,ok,0.9,1256.267195,,,relu,1,80,1,128,1,384,2,512,2.85827137931127,0.000249533029864
1093,ok,0.9,1264.985865,,,rrelu,2,80,3,64,1,128,2,640,2.88914802386846,5.79949722565014E-05
1094,ok,0.9,1267.240776,,,rrelu,1,64,1,64,2,256,2,640,2.89189662299154,9.02616269457034E-05
1095,ok,0.4247,1264.012318,,,selu,2,80,2,96,2,256,2,384,0.779990600283158,0.000285077897944
1096,ok,0.3561,1288.441181,,,elu,3,64,2,128,2,320,1,384,0.401877878596338,0.000179825405801
1097,ok,0.9,1290.9867,,,relu,3,48,1,64,2,384,1,512,1.93602427840905,5.24524656174191E-05
1098,ok,0.9,1300.360195,,,elu,2,32,1,192,2,192,2,640,1.46921196676175,0.000612533215889
1099,ok,0.9,1304.517408,,,relu,1,64,2,96,3,192,2,512,1.21078293191231,0.00061946723295
1100,ok,0.9,1319.935094,,,elu,3,64,3,128,1,320,1,512,2.16406844137475,0.001200542470551
1101,ok,0.9,1339.138291,,,selu,1,64,1,64,3,384,2,384,1.15750291384128,0.001942393800894
1102,ok,0.3476,1338.833354,,,rrelu,2,80,3,160,2,256,1,384,1.24806300960505,4.85315921147626E-05
1103,ok,0.5015,1405.82097,,,rrelu,2,32,2,160,2,192,2,640,1.37161787374663,0.000425537709364
1104,ok,0.4071,1444.217282,,,relu,2,32,3,192,2,320,2,384,0.58243192808957,6.20816928793352E-05
1105,ok,0.4432,1457.981354,,,rrelu,1,64,2,160,3,256,3,384,2.05548953145131,0.000100872036522
1106,ok,0.4549,1540.44888,,,selu,2,64,2,128,2,128,2,768,0.164514461423827,0.000645861360539
1107,ok,0.1385,1589.132334,,,relu,3,80,3,160,2,192,3,384,1.01300405624785,0.000339931287265
1108,ok,0.6055,1651.933603,,,elu,1,32,2,160,3,384,3,384,1.17823252727306,0.000460239265674
1109,ok,0.4342,1720.977537,,,rrelu,2,64,2,96,3,256,3,512,0.443722637753219,0.000108519904835
1110,ok,0.2327,1772.075539,,,rrelu,3,64,3,128,3,320,3,384,1.15487568786273,0.000194539304726
1111,ok,0.4902,1793.872014,,,rrelu,1,48,2,128,3,256,2,768,0.568755552994168,0.000662486775814
1112,ok,0.9,1862.139828,,,rrelu,3,32,3,160,3,256,3,512,2.70081425406396,0.001428152000709
1113,ok,0.9,1157.270515,,,selu,2,32,2,128,2,256,2,384,1.02099115937304,0.000610818537519
1114,ok,0.9,1196.122814,,,relu,2,64,2,96,3,256,2,256,1.97086557822199,0.001302069365601
1115,ok,0.9,926.863283,,,elu,2,48,3,64,2,128,2,256,2.05673938372655,4.42363472280263E-05
1116,ok,0.3235,1165.483812,,,rrelu,2,48,2,160,2,256,1,384,1.19455001786763,0.00016963207573
1117,ok,0.513,2114.490848,,,rrelu,1,96,2,128,1,320,3,768,2.1148356021931,0.000391000897009
1118,ok,0.4763,1031.970207,,,selu,3,64,2,64,1,320,1,384,0.20815729234004,0.00020799889507
1119,ok,0.3331,925.849849,,,rrelu,1,64,2,96,2,192,1,384,0.880507963217608,6.17733608838854E-05
1120,ok,0.9,1208.32336,,,selu,1,32,1,96,3,192,2,512,1.82513371735225,0.000145372487645
1121,ok,0.9,892.736626,,,selu,2,48,2,96,1,192,1,384,2.72959334321282,0.000138474927979
1122,ok,0.6808,1261.672932,,,elu,1,80,1,96,3,320,1,512,0.606168355573818,0.000518502314581
1123,ok,0.3554,981.082715,,,elu,1,48,3,96,2,256,1,256,0.702101006953011,0.000563655918441
1124,ok,0.3231,912.582507,,,rrelu,1,48,2,128,1,192,2,256,1.72423865077582,4.06509465382124E-05
1125,ok,0.9,1163.300742,,,rrelu,3,64,1,96,3,256,1,384,2.73339115728258,5.97678099472766E-05
1126,ok,0.9,1226.274918,,,selu,3,32,3,64,3,192,1,640,1.99919478638279,5.01930463884359E-05
1127,ok,0.9,1009.02714,,,selu,1,64,1,96,3,256,1,384,2.72498429368248,0.000897997281901
1128,ok,0.9,1134.101514,,,relu,2,48,2,128,2,192,2,384,2.00296447880617,0.000162230214551
1129,ok,0.4924,1150.994294,,,selu,2,32,3,96,1,128,2,512,0.346855210940695,0.001747651673128
1130,ok,0.9,1495.848719,,,selu,1,48,2,64,2,256,3,512,1.74892509107249,0.00063023219003
1131,ok,0.449,1155.805982,,,rrelu,2,48,2,128,2,192,2,384,0.447721393991197,0.000192911449755
1132,ok,0.5426,1448.424112,,,relu,1,64,2,128,2,256,2,640,1.45599714460453,3.63311212156463E-05
1133,ok,0.9,1245.406306,,,relu,2,80,1,64,2,256,3,384,1.18407351631545,0.000678972355517
1134,ok,0.9,1358.948378,,,relu,2,48,1,192,2,384,3,256,2.27149748629354,0.000269911501474
1135,ok,0.9,1307.79245,,,selu,1,48,2,192,2,192,3,384,2.07358950233576,2.01735226220681E-05
1136,ok,0.7685,1293.722933,,,rrelu,1,32,1,96,3,128,3,512,1.17770393242806,0.000207418025674
1137,ok,0.9,1247.410075,,,elu,1,96,2,160,1,192,2,512,2.55659620549059,0.000359870212057
1138,ok,0.9,1326.168139,,,selu,2,80,2,64,2,256,3,384,1.54903752472879,0.001588846687528
1139,ok,0.9,1145.025707,,,relu,2,64,1,160,2,128,2,512,2.16381651482204,0.00061624659677
1140,ok,0.9,1364.759292,,,relu,2,48,3,96,3,192,1,768,2.637007571953,0.001910812965039
1141,ok,0.4756,1823.181472,,,relu,2,64,1,160,3,256,3,640,0.168796974289107,3.53384255379566E-05
1142,ok,0.9,1080.410451,,,rrelu,3,48,2,96,2,128,2,384,2.66975888820553,0.000350896910744
1143,ok,0.3199,1094.52049,,,elu,2,64,3,96,2,128,2,384,1.57689149703975,8.37828982138396E-05
1144,ok,0.49,1777.204979,,,relu,2,48,2,160,2,256,3,640,1.09339582619289,0.000269372232076
1145,ok,0.9,1379.630405,,,selu,3,64,2,96,2,320,3,256,2.79199151481267,6.21167656908667E-05
1146,ok,0.9,1230.634497,,,selu,1,64,1,192,2,320,3,256,1.27115494068956,2.07595487151126E-05
1147,ok,0.9,1517.248326,,,selu,2,64,2,192,2,256,2,512,1.82870615830341,0.00012301123534
1148,ok,0.3237,1074.946226,,,rrelu,3,64,3,64,1,192,2,256,1.65041482241414,2.47474353953824E-05
1149,ok,0.9,1122.554924,,,rrelu,3,48,3,96,1,128,3,256,2.40808065629965,0.001065242515089
1150,ok,0.3841,1191.649955,,,elu,2,64,3,96,2,128,1,768,0.94900204127218,4.74047078878908E-05
